,row_number,date,borough,n,rides_7d_ma,dod_change,wow_change,month
535,536,2015-03-18,Manhattan,52747,51684.57142857143,0.13346656352071506,0.05926178809542937,3
542,543,2015-03-19,Manhattan,57016,51712.71428571428,0.08093351280641548,0.0034671500730389937,3
549,550,2015-03-20,Manhattan,72863,53666.57142857143,0.27793952574715863,0.23108505389788125,3
556,557,2015-03-21,Manhattan,55569,52192.71428571428,-0.23734954640901418,-0.15658865312813042,3
563,564,2015-03-22,Manhattan,44994,52565.57142857143,-0.1903039464449603,0.0615798414496036,3
570,571,2015-03-23,Manhattan,42730,53207.857142857145,-0.050317820153798265,0.11759167233352508,3
577,578,2015-03-24,Manhattan,47776,53385.0,0.11809033465948993,0.026646037476362405,3
584,585,2015-03-25,Manhattan,56141,53869.857142857145,0.1750879102478231,0.06434489165260593,3
591,592,2015-03-26,Manhattan,60107,54311.42857142857,0.07064355818385848,0.054212852532622424,3
598,599,2015-03-27,Manhattan,62198,52787.857142857145,0.0347879614687141,-0.14637058589407514,3
605,606,2015-03-28,Manhattan,65149,54156.42857142857,0.04744525547445266,0.1723982796163328,3
612,613,2015-03-29,Manhattan,50464,54937.857142857145,-0.22540637615312586,0.12157176512423873,3
619,620,2015-03-30,Manhattan,44983,55259.71428571428,-0.10861207989854149,0.05272642171776276,3
626,627,2015-03-31,Manhattan,61207,57178.42857142857,0.36066958628815327,0.2811244139316811,3
633,634,2015-04-01,Manhattan,52074,56597.42857142857,-0.14921495907330862,-0.07244259988243884,4
640,641,2015-04-02,Manhattan,55528,55943.28571428572,0.0663286861005492,-0.07618081088725104,4
647,648,2015-04-03,Manhattan,55482,54983.857142857145,-0.0008284108918023003,-0.10797774848065855,4
654,655,2015-04-04,Manhattan,46778,52359.42857142857,-0.1568797087343643,-0.2819843742804955,4
661,662,2015-04-05,Manhattan,36292,50334.857142857145,-0.2241652058660054,-0.28083386176284086,4
668,669,2015-04-06,Manhattan,37407,49252.57142857143,0.03072302435798524,-0.16841918057932992,4
675,676,2015-04-07,Manhattan,52161,47960.28571428572,0.39441815702943295,-0.14779355302498076,4
682,683,2015-04-08,Manhattan,54948,48370.857142857145,0.05343072410421579,0.05519069017167877,4
689,690,2015-04-09,Manhattan,59232,48900.0,0.0779646210963092,0.06670508572251843,4
696,697,2015-04-10,Manhattan,60512,49618.57142857143,0.021609940572663522,0.09066003388486354,4
703,704,2015-04-11,Manhattan,56136,50955.42857142857,-0.07231623479640403,0.2000513061695668,4
710,711,2015-04-12,Manhattan,42529,51846.42857142857,-0.24239347299415703,0.1718560564311693,4
717,718,2015-04-13,Manhattan,38862,52054.28571428572,-0.08622351807002282,0.038896463228807354,4
724,725,2015-04-14,Manhattan,46827,51292.28571428572,0.20495599814729037,-0.10226030942658304,4
731,732,2015-04-15,Manhattan,48908,50429.42857142857,0.044440173404232564,-0.10992210817500181,4
738,739,2015-04-16,Manhattan,58996,50395.71428571428,0.20626482375071564,-0.003984332793084855,4
745,746,2015-04-17,Manhattan,61338,50513.71428571428,0.03969760661739774,0.013650185087255462,4
752,753,2015-04-18,Manhattan,64281,51677.28571428572,0.047980044996576376,0.14509405728943991,4
759,760,2015-04-19,Manhattan,50674,52840.857142857145,-0.21167996764207153,0.19151637706035873,4
766,767,2015-04-20,Manhattan,58518,55648.857142857145,0.15479338516793617,0.5057897174617878,4
773,774,2015-04-21,Manhattan,50657,56196.0,-0.13433473461157253,0.08179042005680492,4
780,781,2015-04-22,Manhattan,63585,58292.71428571428,0.25520658546696406,0.3000940541424715,4
787,788,2015-04-23,Manhattan,71132,60026.42857142857,0.11869151529448763,0.20570886161773672,4
794,795,2015-04-24,Manhattan,75287,62019.142857142855,0.058412528819659304,0.22741204473572663,4
801,802,2015-04-25,Manhattan,74448,63471.57142857143,-0.011144022208349424,0.15816493209502025,4
808,809,2015-04-26,Manhattan,60323,64850.0,-0.18972974425102085,0.19041322966412766,4
815,816,2015-04-27,Manhattan,46015,63063.857142857145,-0.23718979493725445,-0.21366075395604767,4
822,823,2015-04-28,Manhattan,51016,63115.142857142855,0.10868195153754212,0.007086878417592812,4
829,830,2015-04-29,Manhattan,56305,62075.142857142855,0.10367335737807748,-0.11449241173232683,4
836,837,2015-04-30,Manhattan,62873,60895.28571428572,0.11665038628896185,-0.11610808075127932,4
843,844,2015-05-01,Manhattan,66791,59681.57142857143,0.06231609752994127,-0.11284816767835082,5
850,851,2015-05-02,Manhattan,70708,59147.28571428572,0.058645625907682186,-0.05023640661938533,5
857,858,2015-05-03,Manhattan,50315,57717.57142857143,-0.2884114951632064,-0.16590686802712062,5
864,865,2015-05-04,Manhattan,46422,57775.71428571428,-0.07737255291662526,0.00884494186678264,5
871,872,2015-05-05,Manhattan,57330,58677.71428571428,0.23497479643272579,0.12376509330406149,5
878,879,2015-05-06,Manhattan,60534,59281.857142857145,0.055886970172684514,0.07510878252375464,5
885,886,2015-05-07,Manhattan,65527,59661.0,0.0824825717778439,0.04221207831660645,5
892,893,2015-05-08,Manhattan,66409,59606.42857142857,0.013460100416622156,-0.0057193334431285825,5
899,900,2015-05-09,Manhattan,65183,58817.142857142855,-0.01846135312984687,-0.07813825875431346,5
906,907,2015-05-10,Manhattan,50028,58776.142857142855,-0.23249927128238956,-0.005704064394315811,5
913,914,2015-05-11,Manhattan,49962,59281.857142857145,-0.0013192612137202797,0.07625694713713327,5
920,921,2015-05-12,Manhattan,58529,59453.142857142855,0.1714703174412553,0.020914006628292237,5
927,928,2015-05-13,Manhattan,63873,59930.142857142855,0.09130516496095953,0.05515908415105564,5
934,935,2015-05-14,Manhattan,70033,60573.857142857145,0.09644137585521273,0.06876554702641657,5
941,942,2015-05-15,Manhattan,71987,61370.71428571428,0.027901132323333355,0.0839946392808204,5
948,949,2015-05-16,Manhattan,83144,63936.57142857143,0.1549863169738981,0.27554730527898386,5
955,956,2015-05-17,Manhattan,60369,65413.857142857145,-0.2739223515827961,0.2067042456224515,5
962,963,2015-05-18,Manhattan,55156,66155.85714285714,-0.08635226689194786,0.10395900884672349,5
969,970,2015-05-19,Manhattan,63127,66812.71428571429,0.14451736891725298,0.07855934664866981,5
976,977,2015-05-20,Manhattan,68566,67483.14285714286,0.08615964642704399,0.07347392481956372,5
983,984,2015-05-21,Manhattan,70323,67524.57142857143,0.025624945308170277,0.004140905001927653,5
990,991,2015-05-22,Manhattan,59295,65711.42857142857,-0.15681924832558336,-0.17630961145762425,5
997,998,2015-05-23,Manhattan,48908,60820.57142857143,-0.17517497259465387,-0.4117675358414318,5
1004,1005,2015-05-24,Manhattan,40965,58048.57142857143,-0.16240696818516398,-0.32142324703076086,5
1011,1012,2015-05-25,Manhattan,34366,55078.57142857143,-0.16108873428536552,-0.37693088693886434,5
1018,1019,2015-05-26,Manhattan,49897,53188.57142857143,0.4519292323808415,-0.20957751833605276,5
1025,1026,2015-05-27,Manhattan,66755,52929.857142857145,0.3378559833256509,-0.02641250765685621,5
1032,1033,2015-05-28,Manhattan,70304,52927.142857142855,0.05316455696202538,-0.00027018187506222535,5
1039,1040,2015-05-29,Manhattan,70601,54542.28571428572,0.004224510696404282,0.19067374989459474,5
1046,1047,2015-05-30,Manhattan,69012,57414.28571428572,-0.022506763360292337,0.41105749570622385,5
1053,1054,2015-05-31,Manhattan,63228,60594.71428571428,-0.08381151104155804,0.543463932625412,5
1060,1061,2015-06-01,Manhattan,68791,65512.57142857143,0.08798317201239958,1.0017168131292555,6
1067,1068,2015-06-02,Manhattan,73887,68939.71428571429,0.0740794580686428,0.4807904282822615,6
1074,1075,2015-06-03,Manhattan,64832,68665.0,-0.12255200508885189,-0.028806830948992612,6
1081,1082,2015-06-04,Manhattan,70763,68730.57142857143,0.09148260118460017,0.006528789258079204,6
1088,1089,2015-06-05,Manhattan,73672,69169.28571428571,0.04110905416672561,0.043497967450885966,6
1095,1096,2015-06-06,Manhattan,66666,68834.14285714286,-0.09509718753393415,-0.033994087984698274,6
1102,1103,2015-06-07,Manhattan,56393,67857.71428571429,-0.1540965409654097,-0.10810084139938003,6
1109,1110,2015-06-08,Manhattan,54850,65866.14285714286,-0.027361551965669473,-0.20265732435929118,6
1116,1117,2015-06-09,Manhattan,61133,64044.142857142855,0.11454876937101188,-0.17261493902851655,6
1123,1124,2015-06-10,Manhattan,64895,64053.142857142855,0.061537958222236844,0.000971742349457072,6
1130,1131,2015-06-11,Manhattan,76243,64836.0,0.1748670929963787,0.07744160083659546,6
1137,1138,2015-06-12,Manhattan,74234,64916.28571428572,-0.0263499599963275,0.0076284069931589205,6
1144,1145,2015-06-13,Manhattan,66013,64823.0,-0.11074440283428078,-0.009795097950979548,6
1151,1152,2015-06-14,Manhattan,56932,64900.0,-0.13756381318831135,0.009557923855797679,6
1158,1159,2015-06-15,Manhattan,61221,65810.14285714286,0.07533548795053746,0.11615314494074758,6
1165,1166,2015-06-16,Manhattan,66038,66510.85714285714,0.07868215154930502,0.08023489768210301,6
1172,1173,2015-06-17,Manhattan,69489,67167.14285714286,0.052257790968836204,0.07079127821866082,6
1179,1180,2015-06-18,Manhattan,74539,66923.71428571429,0.07267337276403452,-0.022349592749498326,6
1186,1187,2015-06-19,Manhattan,72228,66637.14285714286,-0.031003903996565607,-0.027022658081202633,6
1193,1194,2015-06-20,Manhattan,66563,66715.71428571429,-0.07843218696350451,0.008331692242437017,6
1200,1201,2015-06-21,Manhattan,54482,66365.71428571429,-0.18149722818983516,-0.043033794702452055,6
1207,1208,2015-06-22,Manhattan,51842,65025.857142857145,-0.048456370911493685,-0.15319906568007713,6
1214,1215,2015-06-23,Manhattan,69667,65544.28571428571,0.34383318544809227,0.05495320875859355,6
1221,1222,2015-06-24,Manhattan,67165,65212.28571428572,-0.03591370376218295,-0.03344414223833991,6
1228,1229,2015-06-25,Manhattan,73515,65066.0,0.09454328891535768,-0.013737774856115603,6
1235,1236,2015-06-26,Manhattan,70169,64771.857142857145,-0.04551452084608587,-0.0285069502132137,6
1242,1243,2015-06-27,Manhattan,96118,68994.0,0.36980717980874744,0.444015444015444,6
1249,1250,2015-06-28,Manhattan,60660,69876.57142857143,-0.3689007261907239,0.11339524980727589,6
1256,1257,2015-06-29,Manhattan,52450,69963.42857142857,-0.13534454335641277,0.011727942594807361,6
1263,1264,2015-06-30,Manhattan,60488,68652.14285714286,0.1532507149666349,-0.13175535045286868,6
4,5,2015-01-01,Queens,5395,5395.0,,,1
11,12,2015-01-02,Queens,4377,4886.0,-0.188693234476367,,1
18,19,2015-01-03,Queens,5838,5203.333333333333,0.3337902673063742,,1
25,26,2015-01-04,Queens,6551,5540.25,0.12213086673518325,,1
32,33,2015-01-05,Queens,5571,5546.4,-0.14959548160586167,,1
39,40,2015-01-06,Queens,4341,5345.5,-0.22078621432417878,,1
46,47,2015-01-07,Queens,4273,5192.285714285715,-0.01566459341165627,,1
53,54,2015-01-08,Queens,4980,5133.0,0.16545752398783065,-0.07692307692307687,1
60,61,2015-01-09,Queens,5468,5288.857142857143,0.09799196787148601,0.2492574822938085,1
67,68,2015-01-10,Queens,5706,5270.0,0.043525969275786336,-0.022610483042137752,1
74,75,2015-01-11,Queens,5701,5148.571428571428,-0.000876270592358952,-0.12975118302549227,1
81,82,2015-01-12,Queens,4807,5039.428571428572,-0.15681459393088937,-0.13713875426314848,1
88,89,2015-01-13,Queens,4105,5005.714285714285,-0.14603702933222384,-0.05436535360516015,1
95,96,2015-01-14,Queens,4063,4975.714285714285,-0.010231425091351998,-0.04914579920430606,1
102,103,2015-01-15,Queens,4942,4970.285714285715,0.21634260398720162,-0.007630522088353464,1
109,110,2015-01-16,Queens,5556,4982.857142857143,0.12424119789558885,0.01609363569861011,1
116,117,2015-01-17,Queens,5698,4981.714285714285,0.025557955363570972,-0.001402032947774301,1
123,124,2015-01-18,Queens,6012,5026.142857142857,0.05510705510705516,0.05455183301175226,1
130,131,2015-01-19,Queens,6095,5210.142857142857,0.013805721889554201,0.2679425837320575,1
137,138,2015-01-20,Queens,5098,5352.0,-0.16357670221493026,0.24190012180267972,1
144,145,2015-01-21,Queens,4167,5366.857142857143,-0.18262063554335028,0.025596849618508388,1
151,152,2015-01-22,Queens,4843,5352.714285714285,0.16222702183825288,-0.020032375556454873,1
158,159,2015-01-23,Queens,5391,5329.142857142857,0.11315300433615527,-0.02969762419006483,1
165,166,2015-01-24,Queens,5860,5352.285714285715,0.08699684659617879,0.028431028431028516,1
172,173,2015-01-25,Queens,6220,5382.0,0.061433447098976135,0.03459747172322025,1
179,180,2015-01-26,Queens,3826,5057.857142857143,-0.38488745980707395,-0.3722723543888433,1
186,187,2015-01-27,Queens,1679,4569.428571428572,-0.5611604809200209,-0.6706551588858376,1
193,194,2015-01-28,Queens,5275,4727.714285714285,2.141751042287076,0.26589872810175197,1
200,201,2015-01-29,Queens,5442,4813.285714285715,0.03165876777251175,0.1236836671484618,1
207,208,2015-01-30,Queens,5844,4878.0,0.07386990077177513,0.08402893711741788,1
214,215,2015-01-31,Queens,6422,4958.285714285715,0.09890485968514717,0.09590443686006833,1
221,222,2015-02-01,Queens,6858,5049.428571428572,0.06789162254749304,0.10257234726688114,2
228,229,2015-02-02,Queens,7017,5505.285714285715,0.023184601924759463,0.8340303188708835,2
235,236,2015-02-03,Queens,6809,6238.142857142857,-0.02964229727803902,3.0553901131625967,2
242,243,2015-02-04,Queens,4951,6191.857142857143,-0.27287413717139075,-0.06142180094786731,2
249,250,2015-02-05,Queens,5605,6215.142857142857,0.13209452635831154,0.029952223447262005,2
256,257,2015-02-06,Queens,6361,6289.0,0.13487957181088306,0.088466803559206,2
263,264,2015-02-07,Queens,6186,6255.285714285715,-0.02751139757899701,-0.03674867642478974,2
270,271,2015-02-08,Queens,6487,6202.285714285715,0.04865826058842537,-0.05409740449110523,2
277,278,2015-02-09,Queens,5633,6004.571428571428,-0.13164791120702946,-0.19723528573464444,2
284,285,2015-02-10,Queens,5608,5833.0,-0.004438132433871811,-0.1763841973858129,2
291,292,2015-02-11,Queens,5764,5949.142857142857,0.02781740370898711,0.164209250656433,2
298,299,2015-02-12,Queens,6565,6086.285714285715,0.13896599583622482,0.17127564674397866,2
305,306,2015-02-13,Queens,8048,6327.285714285715,0.22589489718202582,0.2652098726615313,2
312,313,2015-02-14,Queens,7698,6543.285714285715,-0.04348906560636179,0.24442289039767218,2
319,320,2015-02-15,Queens,6746,6580.285714285715,-0.12366848532086261,0.03992600585786965,2
326,327,2015-02-16,Queens,8117,6935.142857142857,0.2032315446190336,0.44097283862950465,2
333,334,2015-02-17,Queens,6771,7101.285714285715,-0.1658248121227054,0.20738231098430804,2
340,341,2015-02-18,Queens,5818,7109.0,-0.1407473046817309,0.00936849410131857,2
347,348,2015-02-19,Queens,6434,7090.285714285715,0.10587830869714687,-0.01995430312261992,2
354,355,2015-02-20,Queens,7277,6980.142857142857,0.13102269194902072,-0.09580019880715707,2
361,362,2015-02-21,Queens,6891,6864.857142857143,-0.05304383674591173,-0.10483242400623538,2
368,369,2015-02-22,Queens,7174,6926.0,0.04106805978812944,0.06344500444707979,2
375,376,2015-02-23,Queens,7465,6832.857142857143,0.04056314468915523,-0.08032524331649626,2
382,383,2015-02-24,Queens,6120,6739.857142857143,-0.18017414601473547,-0.0961453256535224,2
389,390,2015-02-25,Queens,6046,6772.428571428572,-0.012091503267973813,0.03918872464764522,2
396,397,2015-02-26,Queens,6578,6793.0,0.08799206086668865,0.022381100404103238,2
403,404,2015-02-27,Queens,7309,6797.571428571428,0.11112800243235021,0.004397416517795794,2
410,411,2015-02-28,Queens,7418,6872.857142857143,0.014913120809960212,0.07647656363372524,2
417,418,2015-03-01,Queens,7257,6884.714285714285,-0.021703963332434628,0.011569556732645703,3
424,425,2015-03-02,Queens,7523,6893.0,0.036654264847733264,0.007769591426657785,3
431,432,2015-03-03,Queens,5890,6860.142857142857,-0.21706765917851922,-0.037581699346405206,3
438,439,2015-03-04,Queens,5865,6834.285714285715,-0.004244482173174857,-0.029937148527952373,3
445,446,2015-03-05,Queens,5188,6635.714285714285,-0.11543052003410059,-0.211310428701733,3
452,453,2015-03-06,Queens,8139,6754.285714285715,0.5688126445643793,0.11355862635107394,3
459,460,2015-03-07,Queens,7045,6701.0,-0.1344145472416759,-0.05028309517390128,3
466,467,2015-03-08,Queens,7288,6705.428571428572,0.034492547906316506,0.004271737632630668,3
473,474,2015-03-09,Queens,6564,6568.428571428572,-0.09934138309549945,-0.127475741060747,3
480,481,2015-03-10,Queens,5452,6505.857142857143,-0.16940889701401585,-0.07436332767402376,3
487,488,2015-03-11,Queens,5917,6513.285714285715,0.08528980190755675,0.008866155157715161,3
494,495,2015-03-12,Queens,6479,6697.714285714285,0.09498056447524084,0.2488434849653045,3
501,502,2015-03-13,Queens,6948,6527.571428571428,0.07238771415341883,-0.1463324732768153,3
508,509,2015-03-14,Queens,7390,6576.857142857143,0.06361542890040295,0.04897090134847404,3
515,516,2015-03-15,Queens,7264,6573.428571428572,-0.017050067658998636,-0.003293084522502765,3
522,523,2015-03-16,Queens,7432,6697.428571428572,0.02312775330396466,0.1322364411943937,3
529,530,2015-03-17,Queens,5846,6753.714285714285,-0.21340150699677074,0.07226705796038146,3
536,537,2015-03-18,Queens,6511,6838.571428571428,0.11375299349982892,0.10038871049518328,3
543,544,2015-03-19,Queens,7449,6977.142857142857,0.1440638918752879,0.14971446210835015,3
550,551,2015-03-20,Queens,7698,7084.285714285715,0.033427305678614516,0.10794473229706392,3
557,558,2015-03-21,Queens,8308,7215.428571428572,0.07924136139256954,0.12422192151556155,3
564,565,2015-03-22,Queens,9123,7481.0,0.09809821858449697,0.25591960352422904,3
571,572,2015-03-23,Queens,7803,7534.0,-0.14468924695823737,0.04991926803013991,3
578,579,2015-03-24,Queens,6323,7602.142857142857,-0.18967063949762908,0.08159425248032837,3
585,586,2015-03-25,Queens,6358,7580.285714285715,0.0055353471453423175,-0.023498694516971286,3
592,593,2015-03-26,Queens,6610,7460.428571428572,0.03963510537905002,-0.11263256812995037,3
599,600,2015-03-27,Queens,8505,7575.714285714285,0.2866868381240544,0.10483242400623549,3
606,607,2015-03-28,Queens,8094,7545.142857142857,-0.04832451499118162,-0.02575830524795375,3
613,614,2015-03-29,Queens,9294,7569.571428571428,0.14825796886582654,0.018743834265044335,3
620,621,2015-03-30,Queens,7616,7542.857142857143,-0.18054658919733158,-0.023965141612200425,3
627,628,2015-03-31,Queens,6315,7541.714285714285,-0.17082457983193278,-0.0012652222046496409,3
634,635,2015-04-01,Queens,6017,7493.0,-0.047189231987331715,-0.05363321799307963,4
641,642,2015-04-02,Queens,6664,7500.714285714285,0.10752866877181311,0.008169440242057568,4
648,649,2015-04-03,Queens,6706,7243.714285714285,0.006302521008403339,-0.21152263374485591,4
655,656,2015-04-04,Queens,5892,6929.142857142857,-0.12138383537130926,-0.2720533728687917,4
662,663,2015-04-05,Queens,7547,6679.571428571428,0.2808893414799729,-0.187970733806757,4
669,670,2015-04-06,Queens,6860,6571.571428571428,-0.09102954816483366,-0.09926470588235292,4
676,677,2015-04-07,Queens,5634,6474.285714285715,-0.17871720116618073,-0.1078384798099763,4
683,684,2015-04-08,Queens,5838,6448.714285714285,0.03620873269435565,-0.029749044374272948,4
690,691,2015-04-09,Queens,6733,6458.571428571428,0.15330592668722165,0.010354141656662597,4
697,698,2015-04-10,Queens,7342,6549.428571428572,0.09045002227833066,0.09484044139576508,4
704,705,2015-04-11,Queens,7428,6768.857142857143,0.011713429583219748,0.26069246435845206,4
711,712,2015-04-12,Queens,8519,6907.714285714285,0.1468766828217556,0.12879289784020131,4
718,719,2015-04-13,Queens,7896,7055.714285714285,-0.07313064913722267,0.15102040816326534,4
725,726,2015-04-14,Queens,6480,7176.571428571428,-0.1793313069908815,0.15015974440894575,4
732,733,2015-04-15,Queens,6324,7246.0,-0.024074074074074026,0.08324768756423429,4
739,740,2015-04-16,Queens,7381,7338.571428571428,0.16714104996837453,0.09624238823704134,4
746,747,2015-04-17,Queens,8048,7439.428571428572,0.09036715892155534,0.09615908471806045,4
753,754,2015-04-18,Queens,7749,7485.285714285715,-0.03715208747514909,0.04321486268174479,4
760,761,2015-04-19,Queens,8759,7519.571428571428,0.13033939863208155,0.028172320694917152,4
767,768,2015-04-20,Queens,7350,7441.571428571428,-0.16086311222742322,-0.06914893617021278,4
774,775,2015-04-21,Queens,7389,7571.428571428572,0.0053061224489796555,0.14027777777777772,4
781,782,2015-04-22,Queens,6479,7593.571428571428,-0.12315604276627423,0.02450980392156854,4
788,789,2015-04-23,Queens,7506,7611.428571428572,0.15851211606729443,0.01693537461048633,4
795,796,2015-04-24,Queens,8170,7628.857142857143,0.08846256328270719,0.015159045725646081,4
802,803,2015-04-25,Queens,8277,7704.285714285715,0.013096695226438193,0.06813782423538517,4
809,810,2015-04-26,Queens,9243,7773.428571428572,0.11670895251902857,0.05525744948053424,4
816,817,2015-04-27,Queens,7451,7787.857142857143,-0.19387644704100404,0.013741496598639547,4
823,824,2015-04-28,Queens,6417,7649.0,-0.1387733190175815,-0.13154689403166875,4
830,831,2015-04-29,Queens,6799,7694.714285714285,0.05952937509739753,0.04939033801512571,4
837,838,2015-04-30,Queens,7989,7763.714285714285,0.17502573907927643,0.06434852118305345,4
844,845,2015-05-01,Queens,9077,7893.285714285715,0.1361872574790337,0.11101591187270499,5
851,852,2015-05-02,Queens,8678,7950.571428571428,-0.043957254599537254,0.04844750513471063,5
858,859,2015-05-03,Queens,10159,8081.428571428572,0.1706614427287394,0.09910202315265604,5
865,866,2015-05-04,Queens,7757,8125.142857142857,-0.2364405945467074,0.041068312978123744,5
872,873,2015-05-05,Queens,6802,8180.142857142857,-0.12311460616217607,0.059996883278790714,5
879,880,2015-05-06,Queens,7106,8224.0,0.04469273743016755,0.04515369907339317,5
886,887,2015-05-07,Queens,8061,8234.285714285714,0.13439347030678306,0.009012392039053685,5
893,894,2015-05-08,Queens,8218,8111.571428571428,0.019476491750403113,-0.09463479123058283,5
900,901,2015-05-09,Queens,8499,8086.0,0.03419323436359201,-0.020626872551279152,5
907,908,2015-05-10,Queens,9883,8046.571428571428,0.1628426873749853,-0.02716802834924692,5
914,915,2015-05-11,Queens,8548,8159.571428571428,-0.13508044116159057,0.10197241201495433,5
921,922,2015-05-12,Queens,7691,8286.57142857143,-0.1002573701450632,0.13069685386650987,5
928,929,2015-05-13,Queens,8074,8424.857142857143,0.04979846573917568,0.13622291021671828,5
935,936,2015-05-14,Queens,9420,8619.0,0.1667079514490959,0.16858950502419057,5
942,943,2015-05-15,Queens,9680,8827.857142857143,0.027600849256900206,0.17790216597712338,5
949,950,2015-05-16,Queens,9115,8915.857142857143,-0.058367768595041336,0.07247911519002237,5
956,957,2015-05-17,Queens,10608,9019.42857142857,0.163795940756994,0.07335829201659405,5
963,964,2015-05-18,Queens,8602,9027.142857142857,-0.1891025641025641,0.006317267197005094,5
970,971,2015-05-19,Queens,8973,9210.285714285714,0.04312950476633337,0.1666883370172929,5
977,978,2015-05-20,Queens,8125,9217.57142857143,-0.09450573944054386,0.006316571711667107,5
984,985,2015-05-21,Queens,9390,9213.285714285714,0.1556923076923078,-0.0031847133757961776,5
991,992,2015-05-22,Queens,9290,9157.57142857143,-0.010649627263045747,-0.04028925619834711,5
998,999,2015-05-23,Queens,8519,9072.42857142857,-0.08299246501614643,-0.0653867251782776,5
1005,1006,2015-05-24,Queens,8112,8715.857142857143,-0.04777556051179721,-0.23529411764705888,5
1012,1013,2015-05-25,Queens,10206,8945.0,0.2581360946745561,0.18646826319460597,5
1019,1020,2015-05-26,Queens,9694,9048.0,-0.050166568685087176,0.08035216761395292,5
1026,1027,2015-05-27,Queens,7815,9003.714285714286,-0.19383123581596862,-0.038153846153846205,5
1033,1034,2015-05-28,Queens,9312,8992.57142857143,0.19155470249520157,-0.008306709265175738,5
1040,1041,2015-05-29,Queens,9676,9047.714285714286,0.039089347079037884,0.04155005382131316,5
1047,1048,2015-05-30,Queens,10098,9273.285714285714,0.04361306324927661,0.1853503932386431,5
1054,1055,2015-05-31,Queens,10838,9662.714285714286,0.07328183798772026,0.3360453648915187,5
1061,1062,2015-06-01,Queens,10442,9696.42857142857,-0.03653810666174573,0.02312365275328232,6
1068,1069,2015-06-02,Queens,8923,9586.285714285714,-0.14547021643363345,-0.07953373220548798,6
1075,1076,2015-06-03,Queens,7904,9599.0,-0.11419926033845118,0.011388355726167587,6
1082,1083,2015-06-04,Queens,9163,9577.714285714286,0.15928643724696356,-0.016000859106529264,6
1089,1090,2015-06-05,Queens,10268,9662.285714285714,0.12059369202226344,0.0611823067383217,6
1096,1097,2015-06-06,Queens,10403,9705.857142857143,0.013147643163225586,0.030204000792236174,6
1103,1104,2015-06-07,Queens,11329,9776.0,0.08901278477362307,0.04530356154271997,6
1110,1111,2015-06-08,Queens,8532,9503.142857142857,-0.24688851619736962,-0.18291515035433825,6
1117,1118,2015-06-09,Queens,7634,9319.0,-0.10525082044069389,-0.1444581418805334,6
1124,1125,2015-06-10,Queens,8055,9340.57142857143,0.05514802200681168,0.019104251012145745,6
1131,1132,2015-06-11,Queens,9402,9374.714285714286,0.16722532588454375,0.02608316053694204,6
1138,1139,2015-06-12,Queens,9850,9315.0,0.04764943629015095,-0.04070899883132062,6
1145,1146,2015-06-13,Queens,9682,9212.0,-0.017055837563451748,-0.06930693069306926,6
1152,1153,2015-06-14,Queens,10865,9145.714285714286,0.12218549886387109,-0.0409568364374614,6
1159,1160,2015-06-15,Queens,10144,9376.0,-0.06635987114588127,0.1889357712142523,6
1166,1167,2015-06-16,Queens,8780,9539.714285714286,-0.1344637223974764,0.15011789363374373,6
1173,1174,2015-06-17,Queens,8901,9660.57142857143,0.013781321184510142,0.10502793296089385,6
1180,1181,2015-06-18,Queens,9212,9633.42857142857,0.03493989439388834,-0.020208466283769377,6
1187,1188,2015-06-19,Queens,10349,9704.714285714286,0.12342596613113321,0.05065989847715735,6
1194,1195,2015-06-20,Queens,9636,9698.142857142857,-0.06889554546332977,-0.004751084486676271,6
1201,1202,2015-06-21,Queens,11398,9774.285714285714,0.18285595682855948,0.049056603773584895,6
1208,1209,2015-06-22,Queens,9605,9697.285714285714,-0.15730829970170201,-0.05313485804416407,6
1215,1216,2015-06-23,Queens,8140,9605.857142857143,-0.15252472670484118,-0.07289293849658318,6
1222,1223,2015-06-24,Queens,9011,9621.57142857143,0.10700245700245703,0.012358162004269202,6
1229,1230,2015-06-25,Queens,9840,9711.285714285714,0.09199866829430703,0.0681719496309161,6
1236,1237,2015-06-26,Queens,10427,9722.42857142857,0.05965447154471537,0.007536960092762612,6
1243,1244,2015-06-27,Queens,10983,9914.857142857143,0.05332310348134661,0.13978829389788294,6
1250,1251,2015-06-28,Queens,11196,9886.0,0.019393608303742038,-0.017722407439901722,6
1257,1258,2015-06-29,Queens,8514,9730.142857142857,-0.23954983922829587,-0.11358667360749608,6
1264,1265,2015-06-30,Queens,7650,9660.142857142857,-0.10147991543340384,-0.06019656019656017,6
5,6,2015-01-01,Staten Island,54,54.0,,,1
12,13,2015-01-02,Staten Island,23,38.5,-0.5740740740740741,,1
19,20,2015-01-03,Staten Island,22,33.0,-0.04347826086956519,,1
26,27,2015-01-04,Staten Island,16,28.75,-0.2727272727272727,,1
33,34,2015-01-05,Staten Island,19,26.8,0.1875,,1
40,41,2015-01-06,Staten Island,13,24.5,-0.3157894736842105,,1
47,48,2015-01-07,Staten Island,22,24.142857142857142,0.6923076923076923,,1
54,55,2015-01-08,Staten Island,17,18.857142857142858,-0.2272727272727273,-0.6851851851851851,1
61,62,2015-01-09,Staten Island,37,20.857142857142858,1.176470588235294,0.6086956521739131,1
68,69,2015-01-10,Staten Island,25,21.285714285714285,-0.32432432432432434,0.13636363636363646,1
